5.000000000000000000e+02,0.000000000000000000e+00,-4.460370132325932463e-02
5.500000000000000000e+02,0.000000000000000000e+00,-4.045318597693094154e-02
6.000000000000000000e+02,0.000000000000000000e+00,-3.698399560982753437e-02
6.500000000000000000e+02,0.000000000000000000e+00,-3.403833827727845152e-02
7.000000000000000000e+02,0.000000000000000000e+00,-3.150344286823549000e-02
7.500000000000000000e+02,0.000000000000000000e+00,-2.929654756646294170e-02
8.000000000000000000e+02,0.000000000000000000e+00,-2.735551703970431903e-02
8.500000000000000000e+02,0.000000000000000000e+00,-2.563277057962396951e-02
9.000000000000000000e+02,0.000000000000000000e+00,-2.409123351672183555e-02
9.500000000000000000e+02,0.000000000000000000e+00,-2.270156641539005510e-02
1.000000000000000000e+03,0.000000000000000000e+00,-2.144022472122730782e-02
1.050000000000000000e+03,0.000000000000000000e+00,-2.028807194338896891e-02
1.100000000000000000e+03,0.000000000000000000e+00,-1.922937012334878515e-02
1.150000000000000000e+03,0.000000000000000000e+00,-1.825103262767639040e-02
1.200000000000000000e+03,0.000000000000000000e+00,-1.734206260021247531e-02
1.250000000000000000e+03,0.000000000000000000e+00,-1.649312491258239644e-02
1.300000000000000000e+03,0.000000000000000000e+00,-1.569621546925072803e-02
1.350000000000000000e+03,0.000000000000000000e+00,-1.494440239548297869e-02
1.400000000000000000e+03,0.000000000000000000e+00,-1.423162086744653859e-02
1.450000000000000000e+03,0.000000000000000000e+00,-1.355250832422282350e-02
1.500000000000000000e+03,0.000000000000000000e+00,-1.290227027239430890e-02
1.550000000000000000e+03,0.000000000000000000e+00,-1.227656934371475564e-02
1.600000000000000000e+03,0.000000000000000000e+00,-1.167143200912654742e-02
1.650000000000000000e+03,0.000000000000000000e+00,-1.108316859490980633e-02
1.700000000000000000e+03,0.000000000000000000e+00,-9.758447568152486817e-03
1.750000000000000000e+03,0.000000000000000000e+00,-9.943510198321349816e-03
1.800000000000000000e+03,0.000000000000000000e+00,-9.385556305437912569e-03
1.850000000000000000e+03,0.000000000000000000e+00,-8.831243692000056988e-03
1.900000000000000000e+03,0.000000000000000000e+00,-8.277354435690741086e-03
1.950000000000000000e+03,0.000000000000000000e+00,-7.720592838475969291e-03
2.000000000000000000e+03,0.000000000000000000e+00,-7.157523865649001102e-03
2.050000000000000000e+03,0.000000000000000000e+00,-6.584505133931385125e-03
2.100000000000000000e+03,0.000000000000000000e+00,-5.997609463044796183e-03
2.150000000000000000e+03,0.000000000000000000e+00,-5.392534291773953131e-03
2.200000000000000000e+03,0.000000000000000000e+00,-4.764493219413835912e-03
2.250000000000000000e+03,0.000000000000000000e+00,-4.108083427002501287e-03
2.300000000000000000e+03,0.000000000000000000e+00,-3.417120452462485934e-03
2.350000000000000000e+03,0.000000000000000000e+00,-2.684427205679137864e-03
2.400000000000000000e+03,0.000000000000000000e+00,-1.901391592086412773e-03
2.450000000000000000e+03,0.000000000000000000e+00,-1.058582523081641989e-03
2.500000000000000000e+03,0.000000000000000000e+00,-1.432276148291761805e-04
2.550000000000000000e+03,0.000000000000000000e+00,8.592369938482287417e-04
2.600000000000000000e+03,0.000000000000000000e+00,1.967182009208352008e-03
2.650000000000000000e+03,0.000000000000000000e+00,3.203729457059519784e-03
2.700000000000000000e+03,0.000000000000000000e+00,4.598467727107752659e-03
2.750000000000000000e+03,0.000000000000000000e+00,6.189951444190451742e-03
2.800000000000000000e+03,0.000000000000000000e+00,8.029448707272181587e-03
2.850000000000000000e+03,0.000000000000000000e+00,1.018673010886003878e-02
2.900000000000000000e+03,0.000000000000000000e+00,1.275932896921885829e-02
2.950000000000000000e+03,0.000000000000000000e+00,1.588797267833801791e-02
3.000000000000000000e+03,0.000000000000000000e+00,1.978358483126534118e-02
3.050000000000000000e+03,0.000000000000000000e+00,2.477742881260681929e-02
3.100000000000000000e+03,0.000000000000000000e+00,3.142139088544704945e-02
3.150000000000000000e+03,0.000000000000000000e+00,4.070859752570527706e-02
3.200000000000000000e+03,0.000000000000000000e+00,5.462495080381503387e-02
3.250000000000000000e+03,0.000000000000000000e+00,7.780372117466367865e-02
3.300000000000000000e+03,0.000000000000000000e+00,1.241438869248650129e-01
3.350000000000000000e+03,0.000000000000000000e+00,2.631382864487880058e-01
3.400000000000000000e+03,0.000000000000000000e+00,6.362549126327374688e+04
3.450000000000000000e+03,0.000000000000000000e+00,-2.927910951511502602e-01
3.500000000000000000e+03,0.000000000000000000e+00,-1.537979950127573159e-01
3.550000000000000000e+03,0.000000000000000000e+00,-1.074623730516924142e-01
3.600000000000000000e+03,0.000000000000000000e+00,-8.428962946661056055e-02
3.650000000000000000e+03,0.000000000000000000e+00,-7.037990306232581872e-02
3.700000000000000000e+03,0.000000000000000000e+00,-6.109889212031080485e-02
3.750000000000000000e+03,0.000000000000000000e+00,-5.445937318535149646e-02
3.800000000000000000e+03,0.000000000000000000e+00,-4.946652222426630580e-02
3.850000000000000000e+03,0.000000000000000000e+00,-4.556628103017321824e-02
3.900000000000000000e+03,0.000000000000000000e+00,-4.242461080683310876e-02
3.950000000000000000e+03,0.000000000000000000e+00,-3.982703348568095159e-02
4.000000000000000000e+03,0.000000000000000000e+00,-3.762824519501584142e-02
4.050000000000000000e+03,0.000000000000000000e+00,-3.572477259937704291e-02
4.100000000000000000e+03,0.000000000000000000e+00,-3.403905276312248207e-02
4.150000000000000000e+03,0.000000000000000000e+00,-3.250945857817916229e-02
4.200000000000000000e+03,0.000000000000000000e+00,-3.108344008381074344e-02
4.250000000000000000e+03,0.000000000000000000e+00,-2.971212944680442711e-02
4.300000000000000000e+03,0.000000000000000000e+00,-2.834521717619675751e-02
4.350000000000000000e+03,0.000000000000000000e+00,-2.692489378036613812e-02
4.400000000000000000e+03,0.000000000000000000e+00,-2.537710405249004458e-02
4.450000000000000000e+03,0.000000000000000000e+00,-2.359681742829759094e-02
4.500000000000000000e+03,0.000000000000000000e+00,-2.142002468532178128e-02
4.550000000000000000e+03,0.000000000000000000e+00,-1.856408960788471368e-02
4.600000000000000000e+03,0.000000000000000000e+00,-1.448296980946903526e-02
4.650000000000000000e+03,0.000000000000000000e+00,-7.948828665634127474e-03
4.700000000000000000e+03,0.000000000000000000e+00,4.524263267714523883e-03
4.750000000000000000e+03,0.000000000000000000e+00,3.836299015073424412e-02
4.800000000000000000e+03,0.000000000000000000e+00,4.794000067889414574e-01
4.850000000000000000e+03,0.000000000000000000e+00,-1.382960991826244768e-01
4.900000000000000000e+03,0.000000000000000000e+00,-8.243575738919653451e-02
4.950000000000000000e+03,0.000000000000000000e+00,-6.622709452023869958e-02
5.000000000000000000e+03,0.000000000000000000e+00,-5.868126686513344681e-02
5.050000000000000000e+03,0.000000000000000000e+00,-5.445579722927214317e-02
5.100000000000000000e+03,0.000000000000000000e+00,-5.187282618102808524e-02
5.150000000000000000e+03,0.000000000000000000e+00,-5.023800964516515755e-02
5.200000000000000000e+03,0.000000000000000000e+00,-4.921331828340413939e-02
5.250000000000000000e+03,0.000000000000000000e+00,-4.861555088602363683e-02
5.300000000000000000e+03,0.000000000000000000e+00,-4.833807881395606187e-02
5.350000000000000000e+03,0.000000000000000000e+00,-4.831611881912090123e-02
5.400000000000000000e+03,0.000000000000000000e+00,-4.850698571771501488e-02
5.450000000000000000e+03,0.000000000000000000e+00,-4.888892924001524837e-02
5.500000000000000000e+03,0.000000000000000000e+00,-4.944490210258126878e-02
5.550000000000000000e+03,0.000000000000000000e+00,-5.016775353739923171e-02
5.600000000000000000e+03,0.000000000000000000e+00,-5.105582230009858558e-02
5.650000000000000000e+03,0.000000000000000000e+00,-5.211228103491687830e-02
5.700000000000000000e+03,0.000000000000000000e+00,-5.334474768537192380e-02
5.750000000000000000e+03,0.000000000000000000e+00,-5.476526216135427227e-02
5.800000000000000000e+03,0.000000000000000000e+00,-5.639058957187810528e-02
5.850000000000000000e+03,0.000000000000000000e+00,-5.824285331334502075e-02
5.900000000000000000e+03,0.000000000000000000e+00,-6.035054646703375686e-02
5.950000000000000000e+03,0.000000000000000000e+00,-6.275002172804519662e-02
6.000000000000000000e+03,0.000000000000000000e+00,-6.548762947169983750e-02
6.050000000000000000e+03,0.000000000000000000e+00,-6.862277706226831142e-02
6.100000000000000000e+03,0.000000000000000000e+00,-7.223234752603853448e-02
6.150000000000000000e+03,0.000000000000000000e+00,-7.641719150582251818e-02
6.200000000000000000e+03,0.000000000000000000e+00,-8.131188655654575381e-02
6.250000000000000000e+03,0.000000000000000000e+00,-8.709982890995635052e-02
6.300000000000000000e+03,0.000000000000000000e+00,-9.403737625525768196e-02
6.350000000000000000e+03,0.000000000000000000e+00,-1.024940653863744555e-01
6.400000000000000000e+03,0.000000000000000000e+00,-1.130229506171049891e-01
6.450000000000000000e+03,0.000000000000000000e+00,-1.264911569747439457e-01
6.500000000000000000e+03,0.000000000000000000e+00,-1.443408587995140269e-01
6.550000000000000000e+03,0.000000000000000000e+00,-1.691632138359767668e-01
6.600000000000000000e+03,0.000000000000000000e+00,-2.061328032419566247e-01
6.650000000000000000e+03,0.000000000000000000e+00,-2.673101402825755479e-01
6.700000000000000000e+03,0.000000000000000000e+00,-3.888493781955945083e-01
6.750000000000000000e+03,0.000000000000000000e+00,-7.514338086986647181e-01
6.800000000000000000e+03,0.000000000000000000e+00,-5.179195359588207793e+03
6.850000000000000000e+03,0.000000000000000000e+00,6.912233350819101396e-01
6.900000000000000000e+03,0.000000000000000000e+00,3.278207887447204261e-01
6.950000000000000000e+03,0.000000000000000000e+00,2.051068928564981908e-01
7.000000000000000000e+03,0.000000000000000000e+00,1.422357074639210572e-01
7.050000000000000000e+03,0.000000000000000000e+00,1.029493462881880400e-01
7.100000000000000000e+03,0.000000000000000000e+00,7.504705997206831403e-02
7.150000000000000000e+03,0.000000000000000000e+00,5.314924572136779657e-02
7.200000000000000000e+03,0.000000000000000000e+00,3.441969221143818813e-02
7.250000000000000000e+03,0.000000000000000000e+00,1.657974526671064999e-02
7.300000000000000000e+03,0.000000000000000000e+00,-1.669642462124397387e-03
7.350000000000000000e+03,0.000000000000000000e+00,-2.260695556598836184e-02
7.400000000000000000e+03,0.000000000000000000e+00,-4.964401187176935293e-02
7.450000000000000000e+03,0.000000000000000000e+00,-9.010015298909895831e-02
7.500000000000000000e+03,0.000000000000000000e+00,-1.649972347821897500e-01
7.550000000000000000e+03,0.000000000000000000e+00,-3.744843729785212183e-01
7.600000000000000000e+03,0.000000000000000000e+00,-8.369708822627671907e+00
7.650000000000000000e+03,0.000000000000000000e+00,5.145941189347946754e-01
7.700000000000000000e+03,0.000000000000000000e+00,2.706409398675247435e-01
7.750000000000000000e+03,0.000000000000000000e+00,1.910586989656865020e-01
7.800000000000000000e+03,0.000000000000000000e+00,1.510722817555001374e-01
7.850000000000000000e+03,0.000000000000000000e+00,1.267735996793100672e-01
7.900000000000000000e+03,0.000000000000000000e+00,1.103213553266000346e-01
7.950000000000000000e+03,0.000000000000000000e+00,9.838011990267893359e-02
8.000000000000000000e+03,0.000000000000000000e+00,8.928733089861069783e-02
8.050000000000000000e+03,0.000000000000000000e+00,8.211978314893397801e-02
8.100000000000000000e+03,0.000000000000000000e+00,7.632298474264297139e-02
8.150000000000000000e+03,0.000000000000000000e+00,7.154352398553577574e-02
8.200000000000000000e+03,0.000000000000000000e+00,6.754554631761794381e-02
8.250000000000000000e+03,0.000000000000000000e+00,6.416590180888515071e-02
8.300000000000000000e+03,0.000000000000000000e+00,6.128858430966428739e-02
8.350000000000000000e+03,0.000000000000000000e+00,5.882945483556688976e-02
8.400000000000000000e+03,0.000000000000000000e+00,5.672676237116233700e-02
8.450000000000000000e+03,0.000000000000000000e+00,5.493509767260656984e-02
8.500000000000000000e+03,0.000000000000000000e+00,5.342147598208801806e-02
8.550000000000000000e+03,0.000000000000000000e+00,5.216281093051353124e-02
8.600000000000000000e+03,0.000000000000000000e+00,5.114433538109011690e-02
8.650000000000000000e+03,0.000000000000000000e+00,5.035874903794698709e-02
8.700000000000000000e+03,0.000000000000000000e+00,4.980595164597777236e-02
8.750000000000000000e+03,0.000000000000000000e+00,4.949331574773103981e-02
8.800000000000000000e+03,0.000000000000000000e+00,4.943659364992905592e-02
8.850000000000000000e+03,0.000000000000000000e+00,4.966153226507016849e-02
